url,word,global_clicks,global_impressions,global_ctr,global_position,metric_scope,country_confidence,country_data_requirement,path,tier,tier_score,migration_class,batch_1,legacy_page,self_canonical,useful_without_javascript,indexability_signals_pass
https://ovidhan.net/word/composite.html,composite,0,2,0.0,44.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/composite.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/constellation.html,constellation,0,2,0.0,32.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/constellation.html,B,3,REVIEW,False,True,True,False,False
https://ovidhan.net/word/contra.html,contra,0,2,0.0,9.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/contra.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/convicted.html,convicted,0,2,0.0,38.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/convicted.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/copyrighted.html,copyrighted,0,2,0.0,51.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/copyrighted.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/creates.html,creates,0,2,0.0,67.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/creates.html,A,7,REVIEW,False,True,True,False,False
https://ovidhan.net/word/decryption.html,decryption,0,2,0.0,72.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/decryption.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/defeated.html,defeated,0,2,0.0,33.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/defeated.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/depositors.html,depositors,0,2,0.0,57.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/depositors.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/dilemma.html,dilemma,0,2,0.0,20.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/dilemma.html,B,3,REVIEW,False,True,True,False,False
https://ovidhan.net/word/disruption.html,disruption,0,2,0.0,33.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/disruption.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/doh.html,doh,0,2,0.0,69.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/doh.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/dpp.html,dpp,0,2,0.0,76.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/dpp.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/ensuring.html,ensuring,0,2,0.0,11.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/ensuring.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/enthused.html,enthused,0,2,0.0,49.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/enthused.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/epping.html,epping,0,2,0.0,31.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/epping.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/establish.html,establish,0,2,0.0,85.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/establish.html,A,7,REVIEW,False,True,True,False,False
https://ovidhan.net/word/examples.html,examples,0,2,0.0,7.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/examples.html,A,7,REVIEW,False,True,True,False,False
https://ovidhan.net/word/exe.html,exe,0,2,0.0,8.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/exe.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/exuberance.html,exuberance,0,2,0.0,62.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/exuberance.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/faces.html,faces,0,2,0.0,15.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/faces.html,A,7,REVIEW,False,True,True,False,False
https://ovidhan.net/word/fannie.html,fannie,0,2,0.0,76.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/fannie.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/fearless.html,fearless,0,2,0.0,40.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/fearless.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/flashback.html,flashback,0,2,0.0,4.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/flashback.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/flattering.html,flattering,0,2,0.0,60.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/flattering.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/floral.html,floral,0,2,0.0,17.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/floral.html,B,3,REVIEW,False,True,True,False,False
https://ovidhan.net/word/friction.html,friction,0,2,0.0,57.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/friction.html,B,3,REVIEW,False,True,True,False,False
https://ovidhan.net/word/fukushima.html,fukushima,0,2,0.0,44.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/fukushima.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/galatasaray.html,galatasaray,0,2,0.0,8.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/galatasaray.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/gatorade.html,gatorade,0,2,0.0,9.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/gatorade.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/grasslands.html,grasslands,0,2,0.0,72.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/grasslands.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/greenlight.html,greenlight,0,2,0.0,11.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/greenlight.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/handwriting.html,handwriting,0,2,0.0,9.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/handwriting.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/harlan.html,harlan,0,2,0.0,5.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/harlan.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/having.html,having,0,2,0.0,53.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/having.html,A,7,REVIEW,False,True,True,False,False
https://ovidhan.net/word/hilary.html,hilary,0,2,0.0,10.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/hilary.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/hopkins.html,hopkins,0,2,0.0,69.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/hopkins.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/href.html,href,0,2,0.0,25.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/href.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/impunity.html,impunity,0,2,0.0,74.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/impunity.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/inanimate.html,inanimate,0,2,0.0,85.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/inanimate.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/indirect.html,indirect,0,2,0.0,38.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/indirect.html,B,3,REVIEW,False,True,True,False,False
https://ovidhan.net/word/injuring.html,injuring,0,2,0.0,49.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/injuring.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/insurrection.html,insurrection,0,2,0.0,39.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/insurrection.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/iras.html,iras,0,2,0.0,78.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/iras.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/irene.html,irene,0,2,0.0,8.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/irene.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/irrefutable.html,irrefutable,0,2,0.0,43.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/irrefutable.html,B,3,REVIEW,False,True,True,False,False
https://ovidhan.net/word/janata.html,janata,0,2,0.0,4.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/janata.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/jerusalem.html,jerusalem,0,2,0.0,80.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/jerusalem.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/johannesburg.html,johannesburg,0,2,0.0,8.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/johannesburg.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/julie.html,julie,0,2,0.0,7.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/julie.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/juventus.html,juventus,0,2,0.0,7.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/juventus.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/kanan.html,kanan,0,2,0.0,75.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/kanan.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/kia.html,kia,0,2,0.0,11.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/kia.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/landowner.html,landowner,0,2,0.0,55.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/landowner.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/latex.html,latex,0,2,0.0,35.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/latex.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/lawlessness.html,lawlessness,0,2,0.0,13.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/lawlessness.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/leipzig.html,leipzig,0,2,0.0,6.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/leipzig.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/lepers.html,lepers,0,2,0.0,48.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/lepers.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/lesnar.html,lesnar,0,2,0.0,24.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/lesnar.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/lgbtq.html,lgbtq,0,2,0.0,26.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/lgbtq.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/liberals.html,liberals,0,2,0.0,56.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/liberals.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/lions.html,lions,0,2,0.0,62.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/lions.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/loath.html,loath,0,2,0.0,31.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/loath.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/lobster.html,lobster,0,2,0.0,50.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/lobster.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/lolol.html,lolol,0,2,0.0,40.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/lolol.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/machete.html,machete,0,2,0.0,41.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/machete.html,C,1,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/magenta.html,magenta,0,2,0.0,42.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/magenta.html,B,3,REVIEW,False,True,True,False,False
https://ovidhan.net/word/magnanimous.html,magnanimous,0,2,0.0,32.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/magnanimous.html,B,3,REVIEW,False,True,True,False,False
https://ovidhan.net/word/magnus.html,magnus,0,2,0.0,38.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/magnus.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/maleficent.html,maleficent,0,2,0.0,40.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/maleficent.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/mannings.html,mannings,0,2,0.0,26.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/mannings.html,D,0,INVALID/NOISE,False,True,True,False,False
https://ovidhan.net/word/maple.html,maple,0,2,0.0,55.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/maple.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/mattress.html,mattress,0,2,0.0,34.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/mattress.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/mavericks.html,mavericks,0,2,0.0,46.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/mavericks.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/maze.html,maze,0,2,0.0,35.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/maze.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/meanest.html,meanest,0,2,0.0,9.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/meanest.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/melo.html,melo,0,2,0.0,7.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/melo.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/menstruation.html,menstruation,0,2,0.0,45.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/menstruation.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/mentally.html,mentally,0,2,0.0,29.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/mentally.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/mentions.html,mentions,0,2,0.0,43.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/mentions.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/meow.html,meow,0,2,0.0,37.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/meow.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/mess.html,mess,0,2,0.0,50.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/mess.html,B,3,REVIEW,False,True,True,False,False
https://ovidhan.net/word/messis.html,messis,0,2,0.0,32.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/messis.html,D,0,INVALID/NOISE,False,True,True,False,False
https://ovidhan.net/word/meteorology.html,meteorology,0,2,0.0,49.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/meteorology.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/metropolitan.html,metropolitan,0,2,0.0,57.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/metropolitan.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/mis.html,mis,0,2,0.0,44.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/mis.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/misconceptions.html,misconceptions,0,2,0.0,29.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/misconceptions.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/mishandling.html,mishandling,0,2,0.0,12.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/mishandling.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/moisturizing.html,moisturizing,0,2,0.0,64.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/moisturizing.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/mongolian.html,mongolian,0,2,0.0,60.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/mongolian.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/motivational.html,motivational,0,2,0.0,50.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/motivational.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/mournful.html,mournful,0,2,0.0,59.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/mournful.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/mps.html,mps,0,2,0.0,47.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/mps.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/muddled.html,muddled,0,2,0.0,34.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/muddled.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/muhammad.html,muhammad,0,2,0.0,44.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/muhammad.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/municipality.html,municipality,0,2,0.0,51.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/municipality.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/mushroom.html,mushroom,0,2,0.0,60.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/mushroom.html,B,3,REVIEW,False,True,True,False,False
https://ovidhan.net/word/mutilated.html,mutilated,0,2,0.0,39.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/mutilated.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/nasir.html,nasir,0,2,0.0,27.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/nasir.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/nevertheless.html,nevertheless,0,2,0.0,54.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/nevertheless.html,B,3,REVIEW,False,True,True,False,False
https://ovidhan.net/word/nile.html,nile,0,2,0.0,40.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/nile.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/nip.html,nip,0,2,0.0,44.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/nip.html,B,3,REVIEW,False,True,True,False,False
https://ovidhan.net/word/nirvana.html,nirvana,0,2,0.0,41.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/nirvana.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/nitro.html,nitro,0,2,0.0,9.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/nitro.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/noc.html,noc,0,2,0.0,37.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/noc.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/nomadic.html,nomadic,0,2,0.0,46.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/nomadic.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/nono.html,nono,0,2,0.0,21.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/nono.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/northampton.html,northampton,0,2,0.0,5.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/northampton.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/oatmeal.html,oatmeal,0,2,0.0,31.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/oatmeal.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/obstacles.html,obstacles,0,2,0.0,39.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/obstacles.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/occupier.html,occupier,0,2,0.0,53.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/occupier.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/offset.html,offset,0,2,0.0,72.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/offset.html,B,3,REVIEW,False,True,True,False,False
