word,url,protection_status,reason,BD_IMPRESSIONS,BD_CLICKS
attenuate,https://ovidhan.net/word/attenuate.html,AUTO_PROTECTED,Batch 1,0,0
attest,https://ovidhan.net/word/attest.html,AUTO_PROTECTED,Batch 1,0,0
attitude,https://ovidhan.net/word/attitude.html,AUTO_PROTECTED,Batch 1,0,0
attorney,https://ovidhan.net/word/attorney.html,AUTO_PROTECTED,Batch 1,0,0
attorneys,https://ovidhan.net/word/attorneys.html,AUTO_PROTECTED,Batch 1,0,0
attract,https://ovidhan.net/word/attract.html,AUTO_PROTECTED,Batch 1,0,0
attractions,https://ovidhan.net/word/attractions.html,AUTO_PROTECTED,Batch 1,0,0
attribute,https://ovidhan.net/word/attribute.html,AUTO_PROTECTED,Batch 1,0,0
attributes,https://ovidhan.net/word/attributes.html,AUTO_PROTECTED,Batch 1,0,0
au,https://ovidhan.net/word/au.html,AUTO_PROTECTED,Batch 1,0,0
auction,https://ovidhan.net/word/auction.html,AUTO_PROTECTED,Batch 1,0,0
auctions,https://ovidhan.net/word/auctions.html,AUTO_PROTECTED,Batch 1,0,0
aud,https://ovidhan.net/word/aud.html,AUTO_PROTECTED,Batch 1,0,0
audacious,https://ovidhan.net/word/audacious.html,AUTO_PROTECTED,Batch 1,0,0
audacity,https://ovidhan.net/word/audacity.html,AUTO_PROTECTED,Batch 1,0,0
audible,https://ovidhan.net/word/audible.html,AUTO_PROTECTED,Batch 1,0,0
audience,https://ovidhan.net/word/audience.html,AUTO_PROTECTED,Batch 1,0,0
audio,https://ovidhan.net/word/audio.html,AUTO_PROTECTED,Batch 1,0,0
audit,https://ovidhan.net/word/audit.html,AUTO_PROTECTED,Batch 1,0,0
auditor,https://ovidhan.net/word/auditor.html,AUTO_PROTECTED,Batch 1,0,0
aug,https://ovidhan.net/word/aug.html,AUTO_PROTECTED,Batch 1,0,0
augment,https://ovidhan.net/word/augment.html,AUTO_PROTECTED,Batch 1,0,0
august,https://ovidhan.net/word/august.html,AUTO_PROTECTED,Batch 1,0,0
auspices,https://ovidhan.net/word/auspices.html,AUTO_PROTECTED,Batch 1,0,0
auspicious,https://ovidhan.net/word/auspicious.html,AUTO_PROTECTED,Batch 1,0,0
austere,https://ovidhan.net/word/austere.html,AUTO_PROTECTED,Batch 1,0,0
austin,https://ovidhan.net/word/austin.html,AUTO_PROTECTED,Batch 1,0,0
australia,https://ovidhan.net/word/australia.html,AUTO_PROTECTED,Batch 1,0,0
australian,https://ovidhan.net/word/australian.html,AUTO_PROTECTED,Batch 1,0,0
austria,https://ovidhan.net/word/austria.html,AUTO_PROTECTED,Batch 1,0,0
authentic,https://ovidhan.net/word/authentic.html,AUTO_PROTECTED,Batch 1,0,0
authenticate,https://ovidhan.net/word/authenticate.html,AUTO_PROTECTED,Batch 1,0,0
author,https://ovidhan.net/word/author.html,AUTO_PROTECTED,Batch 1,0,0
authoritarian,https://ovidhan.net/word/authoritarian.html,AUTO_PROTECTED,Batch 1,0,0
authoritative,https://ovidhan.net/word/authoritative.html,AUTO_PROTECTED,Batch 1,0,0
authorities,https://ovidhan.net/word/authorities.html,AUTO_PROTECTED,Batch 1,0,0
authority,https://ovidhan.net/word/authority.html,AUTO_PROTECTED,Batch 1,0,0
authorize,https://ovidhan.net/word/authorize.html,AUTO_PROTECTED,Batch 1,0,0
authorized,https://ovidhan.net/word/authorized.html,AUTO_PROTECTED,Batch 1,0,0
authors,https://ovidhan.net/word/authors.html,AUTO_PROTECTED,Batch 1,0,0
auto,https://ovidhan.net/word/auto.html,AUTO_PROTECTED,Batch 1,0,0
autograph,https://ovidhan.net/word/autograph.html,AUTO_PROTECTED,Batch 1,0,0
automate,https://ovidhan.net/word/automate.html,AUTO_PROTECTED,Batch 1,0,0
automatic,https://ovidhan.net/word/automatic.html,AUTO_PROTECTED,Batch 1,0,0
automatically,https://ovidhan.net/word/automatically.html,AUTO_PROTECTED,Batch 1,0,0
automation,https://ovidhan.net/word/automation.html,AUTO_PROTECTED,Batch 1,0,0
automotive,https://ovidhan.net/word/automotive.html,AUTO_PROTECTED,Batch 1,0,0
autonomous,https://ovidhan.net/word/autonomous.html,AUTO_PROTECTED,Batch 1,0,0
autonomy,https://ovidhan.net/word/autonomy.html,AUTO_PROTECTED,Batch 1,0,0
av,https://ovidhan.net/word/av.html,AUTO_PROTECTED,Batch 1,0,0
avail,https://ovidhan.net/word/avail.html,AUTO_PROTECTED,Batch 1,0,0
availability,https://ovidhan.net/word/availability.html,AUTO_PROTECTED,Batch 1,0,0
available,https://ovidhan.net/word/available.html,AUTO_PROTECTED,Batch 1,0,0
avalanche,https://ovidhan.net/word/avalanche.html,AUTO_PROTECTED,Batch 1,0,0
avarice,https://ovidhan.net/word/avarice.html,AUTO_PROTECTED,Batch 1,0,0
avatar,https://ovidhan.net/word/avatar.html,AUTO_PROTECTED,Batch 1,0,0
ave,https://ovidhan.net/word/ave.html,AUTO_PROTECTED,Batch 1,0,0
avenue,https://ovidhan.net/word/avenue.html,AUTO_PROTECTED,Batch 1,0,0
average,https://ovidhan.net/word/average.html,AUTO_PROTECTED,Batch 1,0,0
averse,https://ovidhan.net/word/averse.html,AUTO_PROTECTED,Batch 1,0,0
aversion,https://ovidhan.net/word/aversion.html,AUTO_PROTECTED,Batch 1,0,0
avg,https://ovidhan.net/word/avg.html,AUTO_PROTECTED,Batch 1,0,0
aviation,https://ovidhan.net/word/aviation.html,AUTO_PROTECTED,Batch 1,0,0
avid,https://ovidhan.net/word/avid.html,AUTO_PROTECTED,Batch 1,0,0
avoid,https://ovidhan.net/word/avoid.html,AUTO_PROTECTED,Batch 1,0,0
avow,https://ovidhan.net/word/avow.html,AUTO_PROTECTED,Batch 1,0,0
await,https://ovidhan.net/word/await.html,AUTO_PROTECTED,Batch 1,0,0
awake,https://ovidhan.net/word/awake.html,AUTO_PROTECTED,Batch 1,0,0
award,https://ovidhan.net/word/award.html,AUTO_PROTECTED,Batch 1,0,0
awarded,https://ovidhan.net/word/awarded.html,AUTO_PROTECTED,Batch 1,0,0
awards,https://ovidhan.net/word/awards.html,AUTO_PROTECTED,Batch 1,0,0
aware,https://ovidhan.net/word/aware.html,AUTO_PROTECTED,Batch 1,0,0
awareness,https://ovidhan.net/word/awareness.html,AUTO_PROTECTED,Batch 1,0,0
away,https://ovidhan.net/word/away.html,AUTO_PROTECTED,Batch 1,0,0
awesome,https://ovidhan.net/word/awesome.html,AUTO_PROTECTED,Batch 1,0,0
awful,https://ovidhan.net/word/awful.html,AUTO_PROTECTED,Batch 1,0,0
awkward,https://ovidhan.net/word/awkward.html,AUTO_PROTECTED,Batch 1,0,0
awry,https://ovidhan.net/word/awry.html,AUTO_PROTECTED,Batch 1,0,0
axis,https://ovidhan.net/word/axis.html,AUTO_PROTECTED,Batch 1,0,0
axle,https://ovidhan.net/word/axle.html,AUTO_PROTECTED,Batch 1,0,0
az,https://ovidhan.net/word/az.html,AUTO_PROTECTED,Batch 1,0,0
b,https://ovidhan.net/word/b.html,AUTO_PROTECTED,Batch 1,0,0
ba,https://ovidhan.net/word/ba.html,AUTO_PROTECTED,Batch 1,0,0
babble,https://ovidhan.net/word/babble.html,AUTO_PROTECTED,Batch 1,0,0
babe,https://ovidhan.net/word/babe.html,AUTO_PROTECTED,Batch 1,0,0
babes,https://ovidhan.net/word/babes.html,AUTO_PROTECTED,Batch 1,0,0
baby,https://ovidhan.net/word/baby.html,AUTO_PROTECTED,Batch 1,0,0
back,https://ovidhan.net/word/back.html,AUTO_PROTECTED,Batch 1,0,0
backdrop,https://ovidhan.net/word/backdrop.html,AUTO_PROTECTED,Batch 1,0,0
backfire,https://ovidhan.net/word/backfire.html,AUTO_PROTECTED,Batch 1,0,0
background,https://ovidhan.net/word/background.html,AUTO_PROTECTED,Batch 1,0,0
backlash,https://ovidhan.net/word/backlash.html,AUTO_PROTECTED,Batch 1,0,0
backlog,https://ovidhan.net/word/backlog.html,AUTO_PROTECTED,Batch 1,0,0
backup,https://ovidhan.net/word/backup.html,AUTO_PROTECTED,Batch 1,0,0
backward,https://ovidhan.net/word/backward.html,AUTO_PROTECTED,Batch 1,0,0
bad,https://ovidhan.net/word/bad.html,AUTO_PROTECTED,Batch 1,0,0
baffle,https://ovidhan.net/word/baffle.html,AUTO_PROTECTED,Batch 1,0,0
bag,https://ovidhan.net/word/bag.html,AUTO_PROTECTED,Batch 1,0,0
bags,https://ovidhan.net/word/bags.html,AUTO_PROTECTED,Batch 1,0,0
bail,https://ovidhan.net/word/bail.html,AUTO_PROTECTED,Batch 1,0,0
bait,https://ovidhan.net/word/bait.html,AUTO_PROTECTED,Batch 1,0,0
baker,https://ovidhan.net/word/baker.html,AUTO_PROTECTED,Batch 1,0,0
balance,https://ovidhan.net/word/balance.html,AUTO_PROTECTED,Batch 1,0,0
balcony,https://ovidhan.net/word/balcony.html,AUTO_PROTECTED,Batch 1,0,0
bald,https://ovidhan.net/word/bald.html,AUTO_PROTECTED,Batch 1,0,0
ball,https://ovidhan.net/word/ball.html,AUTO_PROTECTED,Batch 1,0,0
ballet,https://ovidhan.net/word/ballet.html,AUTO_PROTECTED,Batch 1,0,0
ballistic,https://ovidhan.net/word/ballistic.html,AUTO_PROTECTED,Batch 1,0,0
balloon,https://ovidhan.net/word/balloon.html,AUTO_PROTECTED,Batch 1,0,0
ballot,https://ovidhan.net/word/ballot.html,AUTO_PROTECTED,Batch 1,0,0
balls,https://ovidhan.net/word/balls.html,AUTO_PROTECTED,Batch 1,0,0
baltimore,https://ovidhan.net/word/baltimore.html,AUTO_PROTECTED,Batch 1,0,0
bamboo,https://ovidhan.net/word/bamboo.html,AUTO_PROTECTED,Batch 1,0,0
ban,https://ovidhan.net/word/ban.html,AUTO_PROTECTED,Batch 1,0,0
band,https://ovidhan.net/word/band.html,AUTO_PROTECTED,Batch 1,0,0
bands,https://ovidhan.net/word/bands.html,AUTO_PROTECTED,Batch 1,0,0
bang,https://ovidhan.net/word/bang.html,AUTO_PROTECTED,Batch 1,0,0
banish,https://ovidhan.net/word/banish.html,AUTO_PROTECTED,Batch 1,0,0
banister,https://ovidhan.net/word/banister.html,AUTO_PROTECTED,Batch 1,0,0
bank,https://ovidhan.net/word/bank.html,AUTO_PROTECTED,Batch 1,0,0
banking,https://ovidhan.net/word/banking.html,AUTO_PROTECTED,Batch 1,0,0
bankrupt,https://ovidhan.net/word/bankrupt.html,AUTO_PROTECTED,Batch 1,0,0
bankruptcy,https://ovidhan.net/word/bankruptcy.html,AUTO_PROTECTED,Batch 1,0,0
banks,https://ovidhan.net/word/banks.html,AUTO_PROTECTED,Batch 1,0,0
banner,https://ovidhan.net/word/banner.html,AUTO_PROTECTED,Batch 1,0,0
banquet,https://ovidhan.net/word/banquet.html,AUTO_PROTECTED,Batch 1,0,0
bar,https://ovidhan.net/word/bar.html,AUTO_PROTECTED,Batch 1,0,0
barbara,https://ovidhan.net/word/barbara.html,AUTO_PROTECTED,Batch 1,0,0
barbaric,https://ovidhan.net/word/barbaric.html,AUTO_PROTECTED,Batch 1,6,0
barbeque,https://ovidhan.net/word/barbeque.html,AUTO_PROTECTED,Batch 1,0,0
bare,https://ovidhan.net/word/bare.html,AUTO_PROTECTED,Batch 1,0,0
bargain,https://ovidhan.net/word/bargain.html,AUTO_PROTECTED,Batch 1,0,0
barge,https://ovidhan.net/word/barge.html,AUTO_PROTECTED,Batch 1,0,0
baritone,https://ovidhan.net/word/baritone.html,AUTO_PROTECTED,Batch 1,0,0
bark,https://ovidhan.net/word/bark.html,AUTO_PROTECTED,Batch 1,0,0
barley,https://ovidhan.net/word/barley.html,AUTO_PROTECTED,Batch 1,0,0
barn,https://ovidhan.net/word/barn.html,AUTO_PROTECTED,Batch 1,0,0
baron,https://ovidhan.net/word/baron.html,AUTO_PROTECTED,Batch 1,0,0
barracks,https://ovidhan.net/word/barracks.html,AUTO_PROTECTED,Batch 1,0,0
barren,https://ovidhan.net/word/barren.html,AUTO_PROTECTED,Batch 1,0,0
barricade,https://ovidhan.net/word/barricade.html,AUTO_PROTECTED,Batch 1,0,0
barrier,https://ovidhan.net/word/barrier.html,AUTO_PROTECTED,Batch 1,0,0
bars,https://ovidhan.net/word/bars.html,AUTO_PROTECTED,Batch 1,0,0
barter,https://ovidhan.net/word/barter.html,AUTO_PROTECTED,Batch 1,0,0
base,https://ovidhan.net/word/base.html,AUTO_PROTECTED,Batch 1,0,0
baseball,https://ovidhan.net/word/baseball.html,AUTO_PROTECTED,Batch 1,0,0
based,https://ovidhan.net/word/based.html,AUTO_PROTECTED,Batch 1,0,0
basement,https://ovidhan.net/word/basement.html,AUTO_PROTECTED,Batch 1,0,0
bashful,https://ovidhan.net/word/bashful.html,AUTO_PROTECTED,Batch 1,0,0
basic,https://ovidhan.net/word/basic.html,AUTO_PROTECTED,Batch 1,0,0
basin,https://ovidhan.net/word/basin.html,AUTO_PROTECTED,Batch 1,0,0
basis,https://ovidhan.net/word/basis.html,AUTO_PROTECTED,Batch 1,0,0
basket,https://ovidhan.net/word/basket.html,AUTO_PROTECTED,Batch 1,0,0
basketball,https://ovidhan.net/word/basketball.html,AUTO_PROTECTED,Batch 1,0,0
bass,https://ovidhan.net/word/bass.html,AUTO_PROTECTED,Batch 1,0,0
bastard,https://ovidhan.net/word/bastard.html,AUTO_PROTECTED,Batch 1,0,0
bat,https://ovidhan.net/word/bat.html,AUTO_PROTECTED,Batch 1,0,0
batch,https://ovidhan.net/word/batch.html,AUTO_PROTECTED,Batch 1,0,0
bath,https://ovidhan.net/word/bath.html,AUTO_PROTECTED,Batch 1,0,0
bathroom,https://ovidhan.net/word/bathroom.html,AUTO_PROTECTED,Batch 1,0,0
batter,https://ovidhan.net/word/batter.html,AUTO_PROTECTED,Batch 1,0,0
batteries,https://ovidhan.net/word/batteries.html,AUTO_PROTECTED,Batch 1,0,0
battery,https://ovidhan.net/word/battery.html,AUTO_PROTECTED,Batch 1,0,0
battle,https://ovidhan.net/word/battle.html,AUTO_PROTECTED,Batch 1,0,0
bay,https://ovidhan.net/word/bay.html,AUTO_PROTECTED,Batch 1,0,0
bazaar,https://ovidhan.net/word/bazaar.html,AUTO_PROTECTED,Batch 1,0,0
bb,https://ovidhan.net/word/bb.html,AUTO_PROTECTED,Batch 1,0,0
bbc,https://ovidhan.net/word/bbc.html,AUTO_PROTECTED,Batch 1,0,0
bc,https://ovidhan.net/word/bc.html,AUTO_PROTECTED,Batch 1,0,0
be,https://ovidhan.net/word/be.html,AUTO_PROTECTED,Batch 1,0,0
beach,https://ovidhan.net/word/beach.html,AUTO_PROTECTED,Batch 1,0,0
beacon,https://ovidhan.net/word/beacon.html,AUTO_PROTECTED,Batch 1,0,0
bead,https://ovidhan.net/word/bead.html,AUTO_PROTECTED,Batch 1,0,0
beak,https://ovidhan.net/word/beak.html,AUTO_PROTECTED,Batch 1,0,0
beam,https://ovidhan.net/word/beam.html,AUTO_PROTECTED,Batch 1,0,0
bean,https://ovidhan.net/word/bean.html,AUTO_PROTECTED,Batch 1,0,0
bear,https://ovidhan.net/word/bear.html,AUTO_PROTECTED,Batch 1,0,0
beard,https://ovidhan.net/word/beard.html,AUTO_PROTECTED,Batch 1,0,0
bearing,https://ovidhan.net/word/bearing.html,AUTO_PROTECTED,Batch 1,0,0
bears,https://ovidhan.net/word/bears.html,AUTO_PROTECTED,Batch 1,0,0
beast,https://ovidhan.net/word/beast.html,AUTO_PROTECTED,Batch 1,0,0
beastiality,https://ovidhan.net/word/beastiality.html,AUTO_PROTECTED,Batch 1,0,0
beat,https://ovidhan.net/word/beat.html,AUTO_PROTECTED,Batch 1,0,0
beatitude,https://ovidhan.net/word/beatitude.html,AUTO_PROTECTED,Batch 1,0,0
beautiful,https://ovidhan.net/word/beautiful.html,AUTO_PROTECTED,Batch 1,0,0
beauty,https://ovidhan.net/word/beauty.html,AUTO_PROTECTED,Batch 1,0,0
became,https://ovidhan.net/word/became.html,AUTO_PROTECTED,Batch 1,0,0
because,https://ovidhan.net/word/because.html,AUTO_PROTECTED,Batch 1,0,0
beckon,https://ovidhan.net/word/beckon.html,AUTO_PROTECTED,Batch 1,0,0
become,https://ovidhan.net/word/become.html,AUTO_PROTECTED,Batch 1,0,0
becomes,https://ovidhan.net/word/becomes.html,AUTO_PROTECTED,Batch 1,0,0
becoming,https://ovidhan.net/word/becoming.html,AUTO_PROTECTED,Batch 1,0,0
bed,https://ovidhan.net/word/bed.html,AUTO_PROTECTED,Batch 1,0,0
bedrock,https://ovidhan.net/word/bedrock.html,AUTO_PROTECTED,Batch 1,0,0
bedroom,https://ovidhan.net/word/bedroom.html,AUTO_PROTECTED,Batch 1,0,0
bedrooms,https://ovidhan.net/word/bedrooms.html,AUTO_PROTECTED,Batch 1,0,0
beds,https://ovidhan.net/word/beds.html,AUTO_PROTECTED,Batch 1,0,0
beef,https://ovidhan.net/word/beef.html,AUTO_PROTECTED,Batch 1,0,0
been,https://ovidhan.net/word/been.html,AUTO_PROTECTED,Batch 1,0,0
beer,https://ovidhan.net/word/beer.html,AUTO_PROTECTED,Batch 1,0,0
beetle,https://ovidhan.net/word/beetle.html,AUTO_PROTECTED,Batch 1,0,0
befit,https://ovidhan.net/word/befit.html,AUTO_PROTECTED,Batch 1,0,0
before,https://ovidhan.net/word/before.html,AUTO_PROTECTED,Batch 1,0,0
beforehand,https://ovidhan.net/word/beforehand.html,AUTO_PROTECTED,Batch 1,0,0
began,https://ovidhan.net/word/began.html,AUTO_PROTECTED,Batch 1,0,0
beggar,https://ovidhan.net/word/beggar.html,AUTO_PROTECTED,Batch 1,0,0
begin,https://ovidhan.net/word/begin.html,AUTO_PROTECTED,Batch 1,0,0
beginning,https://ovidhan.net/word/beginning.html,AUTO_PROTECTED,Batch 1,0,0
begins,https://ovidhan.net/word/begins.html,AUTO_PROTECTED,Batch 1,0,0
behalf,https://ovidhan.net/word/behalf.html,AUTO_PROTECTED,Batch 1,0,0
behavior,https://ovidhan.net/word/behavior.html,AUTO_PROTECTED,Batch 1,0,0
behind,https://ovidhan.net/word/behind.html,AUTO_PROTECTED,Batch 1,0,0
behold,https://ovidhan.net/word/behold.html,AUTO_PROTECTED,Batch 1,0,0
being,https://ovidhan.net/word/being.html,AUTO_PROTECTED,Batch 1,0,0
belated,https://ovidhan.net/word/belated.html,AUTO_PROTECTED,Batch 1,0,0
belch,https://ovidhan.net/word/belch.html,AUTO_PROTECTED,Batch 1,0,0
belgium,https://ovidhan.net/word/belgium.html,AUTO_PROTECTED,Batch 1,0,0
belief,https://ovidhan.net/word/belief.html,AUTO_PROTECTED,Batch 1,0,0
believe,https://ovidhan.net/word/believe.html,AUTO_PROTECTED,Batch 1,0,0
believed,https://ovidhan.net/word/believed.html,AUTO_PROTECTED,Batch 1,0,0
bell,https://ovidhan.net/word/bell.html,AUTO_PROTECTED,Batch 1,0,0
belligerent,https://ovidhan.net/word/belligerent.html,AUTO_PROTECTED,Batch 1,0,0
belly,https://ovidhan.net/word/belly.html,AUTO_PROTECTED,Batch 1,0,0
belong,https://ovidhan.net/word/belong.html,AUTO_PROTECTED,Batch 1,0,0
beloved,https://ovidhan.net/word/beloved.html,AUTO_PROTECTED,Batch 1,0,0
below,https://ovidhan.net/word/below.html,AUTO_PROTECTED,Batch 1,0,0
belt,https://ovidhan.net/word/belt.html,AUTO_PROTECTED,Batch 1,0,0
ben,https://ovidhan.net/word/ben.html,AUTO_PROTECTED,Batch 1,0,0
bench,https://ovidhan.net/word/bench.html,AUTO_PROTECTED,Batch 1,0,0
benchmark,https://ovidhan.net/word/benchmark.html,AUTO_PROTECTED,Batch 1,0,0
benefactor,https://ovidhan.net/word/benefactor.html,AUTO_PROTECTED,Batch 1,0,0
beneficial,https://ovidhan.net/word/beneficial.html,AUTO_PROTECTED,Batch 1,0,0
benefit,https://ovidhan.net/word/benefit.html,AUTO_PROTECTED,Batch 1,0,0
benefits,https://ovidhan.net/word/benefits.html,AUTO_PROTECTED,Batch 1,0,0
benevolent,https://ovidhan.net/word/benevolent.html,AUTO_PROTECTED,Batch 1,0,0
benign,https://ovidhan.net/word/benign.html,AUTO_PROTECTED,Batch 1,0,0
berlin,https://ovidhan.net/word/berlin.html,AUTO_PROTECTED,Batch 1,0,0
besiege,https://ovidhan.net/word/besiege.html,AUTO_PROTECTED,Batch 1,0,0
best,https://ovidhan.net/word/best.html,AUTO_PROTECTED,Batch 1,0,0
bestiality,https://ovidhan.net/word/bestiality.html,AUTO_PROTECTED,Batch 1,0,0
bestow,https://ovidhan.net/word/bestow.html,AUTO_PROTECTED,Batch 1,0,0
bet,https://ovidhan.net/word/bet.html,AUTO_PROTECTED,Batch 1,0,0
beta,https://ovidhan.net/word/beta.html,AUTO_PROTECTED,Batch 1,0,0
betray,https://ovidhan.net/word/betray.html,AUTO_PROTECTED,Batch 1,0,0
better,https://ovidhan.net/word/better.html,AUTO_PROTECTED,Batch 1,0,0
betting,https://ovidhan.net/word/betting.html,AUTO_PROTECTED,Batch 1,0,0
between,https://ovidhan.net/word/between.html,AUTO_PROTECTED,Batch 1,0,0
beware,https://ovidhan.net/word/beware.html,AUTO_PROTECTED,Batch 1,0,0
bewilder,https://ovidhan.net/word/bewilder.html,AUTO_PROTECTED,Batch 1,0,0
beyond,https://ovidhan.net/word/beyond.html,AUTO_PROTECTED,Batch 1,0,0
bias,https://ovidhan.net/word/bias.html,AUTO_PROTECTED,Batch 1,0,0
bible,https://ovidhan.net/word/bible.html,AUTO_PROTECTED,Batch 1,0,0
bicycle,https://ovidhan.net/word/bicycle.html,AUTO_PROTECTED,Batch 1,0,0
bid,https://ovidhan.net/word/bid.html,AUTO_PROTECTED,Batch 1,0,0
bidder,https://ovidhan.net/word/bidder.html,AUTO_PROTECTED,Batch 1,0,0
bidding,https://ovidhan.net/word/bidding.html,AUTO_PROTECTED,Batch 1,0,0
bids,https://ovidhan.net/word/bids.html,AUTO_PROTECTED,Batch 1,0,0
big,https://ovidhan.net/word/big.html,AUTO_PROTECTED,Batch 1,0,0
biggest,https://ovidhan.net/word/biggest.html,AUTO_PROTECTED,Batch 1,0,0
bike,https://ovidhan.net/word/bike.html,AUTO_PROTECTED,Batch 1,0,0
bilateral,https://ovidhan.net/word/bilateral.html,AUTO_PROTECTED,Batch 1,0,0
bilingual,https://ovidhan.net/word/bilingual.html,AUTO_PROTECTED,Batch 1,0,0
bill,https://ovidhan.net/word/bill.html,AUTO_PROTECTED,Batch 1,0,0
billion,https://ovidhan.net/word/billion.html,AUTO_PROTECTED,Batch 1,0,0
bills,https://ovidhan.net/word/bills.html,AUTO_PROTECTED,Batch 1,0,0
billy,https://ovidhan.net/word/billy.html,AUTO_PROTECTED,Batch 1,0,0
bin,https://ovidhan.net/word/bin.html,AUTO_PROTECTED,Batch 1,0,0
bind,https://ovidhan.net/word/bind.html,AUTO_PROTECTED,Batch 1,0,0
binding,https://ovidhan.net/word/binding.html,AUTO_PROTECTED,Batch 1,0,0
bio,https://ovidhan.net/word/bio.html,AUTO_PROTECTED,Batch 1,0,0
biography,https://ovidhan.net/word/biography.html,AUTO_PROTECTED,Batch 1,0,0
biological,https://ovidhan.net/word/biological.html,AUTO_PROTECTED,Batch 1,0,0
biology,https://ovidhan.net/word/biology.html,AUTO_PROTECTED,Batch 1,0,0
bird,https://ovidhan.net/word/bird.html,AUTO_PROTECTED,Batch 1,0,0
birds,https://ovidhan.net/word/birds.html,AUTO_PROTECTED,Batch 1,0,0
birmingham,https://ovidhan.net/word/birmingham.html,AUTO_PROTECTED,Batch 1,0,0
birth,https://ovidhan.net/word/birth.html,AUTO_PROTECTED,Batch 1,0,0
birthday,https://ovidhan.net/word/birthday.html,AUTO_PROTECTED,Batch 1,0,0
bishop,https://ovidhan.net/word/bishop.html,AUTO_PROTECTED,Batch 1,0,0
bit,https://ovidhan.net/word/bit.html,AUTO_PROTECTED,Batch 1,0,0
bits,https://ovidhan.net/word/bits.html,AUTO_PROTECTED,Batch 1,0,0
biz,https://ovidhan.net/word/biz.html,AUTO_PROTECTED,Batch 1,0,0
bizarre,https://ovidhan.net/word/bizarre.html,AUTO_PROTECTED,Batch 1,0,0
black,https://ovidhan.net/word/black.html,AUTO_PROTECTED,Batch 1,0,0
blackjack,https://ovidhan.net/word/blackjack.html,AUTO_PROTECTED,Batch 1,0,0
blackmail,https://ovidhan.net/word/blackmail.html,AUTO_PROTECTED,Batch 1,0,0
blade,https://ovidhan.net/word/blade.html,AUTO_PROTECTED,Batch 1,0,0
blame,https://ovidhan.net/word/blame.html,AUTO_PROTECTED,Batch 1,0,0
blank,https://ovidhan.net/word/blank.html,AUTO_PROTECTED,Batch 1,0,0
blasphemy,https://ovidhan.net/word/blasphemy.html,AUTO_PROTECTED,Batch 1,0,0
blast,https://ovidhan.net/word/blast.html,AUTO_PROTECTED,Batch 1,0,0
blatant,https://ovidhan.net/word/blatant.html,AUTO_PROTECTED,Batch 1,0,0
blaze,https://ovidhan.net/word/blaze.html,AUTO_PROTECTED,Batch 1,0,0
bleach,https://ovidhan.net/word/bleach.html,AUTO_PROTECTED,Batch 1,0,0
bleed,https://ovidhan.net/word/bleed.html,AUTO_PROTECTED,Batch 1,0,0
blend,https://ovidhan.net/word/blend.html,AUTO_PROTECTED,Batch 1,0,0
bless,https://ovidhan.net/word/bless.html,AUTO_PROTECTED,Batch 1,0,0
blight,https://ovidhan.net/word/blight.html,AUTO_PROTECTED,Batch 1,0,0
blind,https://ovidhan.net/word/blind.html,AUTO_PROTECTED,Batch 1,0,0
blink,https://ovidhan.net/word/blink.html,AUTO_PROTECTED,Batch 1,0,0
bliss,https://ovidhan.net/word/bliss.html,AUTO_PROTECTED,Batch 1,0,0
blister,https://ovidhan.net/word/blister.html,AUTO_PROTECTED,Batch 1,0,0
blizzard,https://ovidhan.net/word/blizzard.html,AUTO_PROTECTED,Batch 1,0,0
bloat,https://ovidhan.net/word/bloat.html,AUTO_PROTECTED,Batch 1,0,0
block,https://ovidhan.net/word/block.html,AUTO_PROTECTED,Batch 1,0,0
blockade,https://ovidhan.net/word/blockade.html,AUTO_PROTECTED,Batch 1,0,0
blocks,https://ovidhan.net/word/blocks.html,AUTO_PROTECTED,Batch 1,0,0
blog,https://ovidhan.net/word/blog.html,AUTO_PROTECTED,Batch 1,0,0
blogger,https://ovidhan.net/word/blogger.html,AUTO_PROTECTED,Batch 1,0,0
blogs,https://ovidhan.net/word/blogs.html,AUTO_PROTECTED,Batch 1,0,0
blond,https://ovidhan.net/word/blond.html,AUTO_PROTECTED,Batch 1,0,0
blonde,https://ovidhan.net/word/blonde.html,AUTO_PROTECTED,Batch 1,0,0
blood,https://ovidhan.net/word/blood.html,AUTO_PROTECTED,Batch 1,0,0
bloom,https://ovidhan.net/word/bloom.html,AUTO_PROTECTED,Batch 1,0,0
blossom,https://ovidhan.net/word/blossom.html,AUTO_PROTECTED,Batch 1,0,0
blouse,https://ovidhan.net/word/blouse.html,AUTO_PROTECTED,Batch 1,0,0
blow,https://ovidhan.net/word/blow.html,AUTO_PROTECTED,Batch 1,0,0
blowjob,https://ovidhan.net/word/blowjob.html,AUTO_PROTECTED,Batch 1,0,0
blowjobs,https://ovidhan.net/word/blowjobs.html,AUTO_PROTECTED,Batch 1,0,0
blue,https://ovidhan.net/word/blue.html,AUTO_PROTECTED,Batch 1,0,0
blueprint,https://ovidhan.net/word/blueprint.html,AUTO_PROTECTED,Batch 1,0,0
blues,https://ovidhan.net/word/blues.html,AUTO_PROTECTED,Batch 1,0,0
bluetooth,https://ovidhan.net/word/bluetooth.html,AUTO_PROTECTED,Batch 1,0,0
bluff,https://ovidhan.net/word/bluff.html,AUTO_PROTECTED,Batch 1,0,0
blunder,https://ovidhan.net/word/blunder.html,AUTO_PROTECTED,Batch 1,0,0
